Station_Id_C Year_Data Mon_Data Day_Data Hour_Data TEM PRE_1h
50527 2017 10 10 0 -2.4000 0.0000 
50527 2017 10 10 3 2.7000 0.0000 
50527 2017 10 10 6 5.0000 0.0000 
50527 2017 10 10 9 2.9000 0.0000 
50527 2017 10 10 12 0.2000 0.0000 
50527 2017 10 10 15 -0.7000 0.0000 
50527 2017 10 10 18 -1.2000 0.0000 
50527 2017 10 10 21 -1.0000 0.0000 
50527 2017 10 11 0 0.0000 0.0000 
50527 2017 10 11 3 1.7000 0.0000 
50527 2017 10 11 6 1.5000 0.0000 
50527 2017 10 11 9 1.5000 0.0000 
50527 2017 10 11 12 -1.3000 0.0000 
50527 2017 10 11 15 -1.5000 0.0000 
50527 2017 10 11 18 -1.5000 0.0000 
50527 2017 10 11 21 -1.2000 0.0000 
50527 2017 10 12 0 -0.6000 0.0000 
50527 2017 10 12 3 2.6000 0.0000 
50527 2017 10 12 6 2.9000 0.0000 
50527 2017 10 12 9 1.5000 0.0000 
50527 2017 10 12 12 -0.5000 0.0000 
50527 2017 10 12 15 -0.9000 0.0000 
50527 2017 10 12 18 -1.0000 0.0000 
50527 2017 10 12 21 -2.7000 0.0000 
50527 2017 10 13 0 -1.8000 0.0000 
50527 2017 10 13 3 0.7000 0.0000 
50527 2017 10 13 6 1.8000 0.0000 
50527 2017 10 13 9 0.9000 0.0000 
50527 2017 10 13 12 -1.8000 0.0000 
50527 2017 10 13 15 -3.2000 0.0000 
50527 2017 10 13 18 -4.9000 0.0000 
50527 2017 10 13 21 -5.8000 0.0000 
50527 2017 10 14 0 -3.9000 0.0000 
50527 2017 10 14 3 1.8000 0.0000 
50527 2017 10 14 6 3.5000 0.0000 
50527 2017 10 14 9 1.8000 0.0000 
50527 2017 10 14 12 -1.6000 0.0000 
50527 2017 10 14 15 -3.0000 0.0000 
50527 2017 10 14 18 -5.7000 0.0000 
50527 2017 10 14 21 -6.7000 0.0000 
50527 2017 10 15 0 -4.5000 0.0000 
50527 2017 10 15 3 3.2000 0.0000 
50527 2017 10 15 6 5.2000 0.0000 
50527 2017 10 15 9 2.6000 0.0000 
50527 2017 10 15 12 -1.0000 0.0000 
50527 2017 10 15 15 -1.8000 0.0000 
50527 2017 10 15 18 -4.5000 0.0000 
50527 2017 10 15 21 -5.2000 0.0000 
50527 2017 10 16 0 -3.2000 0.0000 
50527 2017 10 16 3 1.2000 0.0000 
50527 2017 10 16 6 3.3000 0.0000 
50527 2017 10 16 9 1.0000 0.0000 
50527 2017 10 16 12 -4.5000 0.0000 
50527 2017 10 16 15 -6.3000 0.0000 
50527 2017 10 16 18 -9.1000 0.0000 
50527 2017 10 16 21 -9.6000 0.0000 
50527 2017 10 17 0 -6.9000 0.0000 
50527 2017 10 17 3 0.0000 0.0000 
50527 2017 10 17 6 3.8000 0.0000 
50527 2017 10 17 9 3.0000 0.0000 
50527 2017 10 17 12 -1.0000 0.0000 
50527 2017 10 17 15 -2.4000 0.0000 
50527 2017 10 17 18 -2.0000 0.0000 
50527 2017 10 17 21 -1.7000 0.0000 
50527 2017 10 18 0 -2.9000 0.0000 
50527 2017 10 18 3 3.6000 0.0000 
50527 2017 10 18 6 8.5000 0.0000 
50527 2017 10 18 9 4.9000 0.0000 
50527 2017 10 18 12 1.4000 0.0000 
50527 2017 10 18 15 -0.8000 0.0000 
50527 2017 10 18 18 -3.9000 0.0000 
50527 2017 10 18 21 -5.5000 0.0000 
50527 2017 10 19 0 -2.5000 0.0000 
50527 2017 10 19 3 5.6000 0.0000 
50527 2017 10 19 6 8.9000 0.0000 
50527 2017 10 19 9 6.8000 0.0000 
50527 2017 10 19 12 1.8000 0.0000 
50527 2017 10 19 15 3.1000 0.0000 
50527 2017 10 19 18 0.1000 0.0000 
50527 2017 10 19 21 -3.0000 0.0000 
50527 2017 10 20 0 -0.2000 0.0000 
50527 2017 10 20 3 2.9000 0.0000 
50527 2017 10 20 6 2.5000 0.0000 
50527 2017 10 20 9 -1.2000 0.0000 
50527 2017 10 20 12 -5.3000 0.0000 
50527 2017 10 20 15 -6.5000 0.0000 
50527 2017 10 20 18 -9.6000 0.0000 
50527 2017 10 20 21 -11.2000 0.0000 
50527 2017 10 21 0 -9.0000 0.0000 
50527 2017 10 21 3 -2.7000 0.0000 
50527 2017 10 21 6 -0.5000 0.0000 
50527 2017 10 21 9 -2.4000 0.0000 
50527 2017 10 21 12 -4.8000 0.0000 
50527 2017 10 21 15 -6.4000 0.0000 
50527 2017 10 21 18 -7.6000 0.0000 
50527 2017 10 21 21 -7.6000 0.0000 
50527 2017 10 22 0 -6.6000 0.0000 
50527 2017 10 22 3 1.6000 0.0000 
50527 2017 10 22 6 4.6000 0.0000 
50527 2017 10 22 9 1.8000 0.0000 
50527 2017 10 22 12 -1.8000 0.0000 
50527 2017 10 22 15 -3.5000 0.0000 
50527 2017 10 22 18 -5.3000 0.0000 
50527 2017 10 22 21 -6.5000 0.0000 
50527 2017 10 23 0 -4.3000 0.0000 
50527 2017 10 23 3 4.8000 0.0000 
50527 2017 10 23 6 8.5000 0.0000 
50527 2017 10 23 9 4.6000 0.0000 
50527 2017 10 23 12 0.6000 0.0000 
50527 2017 10 23 15 0.9000 0.0000 
50527 2017 10 23 18 1.3000 0.0000 
50527 2017 10 23 21 1.2000 0.0000 
50527 2017 10 24 0 0.8000 0.0000 
50527 2017 10 24 3 7.4000 0.0000 
50527 2017 10 24 6 11.5000 0.0000 
50527 2017 10 24 9 7.7000 0.0000 
50527 2017 10 24 12 2.0000 0.0000 
50527 2017 10 24 15 -1.9000 0.0000 
50527 2017 10 24 18 -3.4000 0.0000 
50527 2017 10 24 21 -3.8000 0.0000 
50527 2017 10 25 0 -2.3000 0.0000 
50527 2017 10 25 3 7.2000 0.0000 
50527 2017 10 25 6 10.3000 0.0000 
50527 2017 10 25 9 6.7000 0.0000 
50527 2017 10 25 12 4.7000 0.0000 
50527 2017 10 25 15 2.2000 0.0000 
50527 2017 10 25 18 -0.2000 0.0000 
50527 2017 10 25 21 -0.5000 0.0000 
50527 2017 10 26 0 0.0000 0.0000 
50527 2017 10 26 3 6.3000 0.0000 
50527 2017 10 26 6 11.3000 0.0000 
50527 2017 10 26 9 8.2000 0.0000 
50527 2017 10 26 12 5.1000 0.0000 
50527 2017 10 26 15 1.4000 0.0000 
50527 2017 10 26 18 1.6000 0.0000 
50527 2017 10 26 21 1.0000 0.0000 
50527 2017 10 27 0 4.3000 0.0000 
50527 2017 10 27 3 12.1000 0.0000 
50527 2017 10 27 6 17.0000 0.0000 
50527 2017 10 27 9 8.1000 0.0000 
50527 2017 10 27 12 3.2000 0.0000 
50527 2017 10 27 15 -1.2000 0.0000 
50527 2017 10 27 18 -3.4000 0.0000 
50527 2017 10 27 21 -4.5000 0.0000 
50527 2017 10 28 0 -5.5000 0.0000 
50527 2017 10 28 3 -2.4000 0.0000 
50527 2017 10 28 6 -2.2000 0.0000 
50527 2017 10 28 9 -2.5000 0.0000 
50527 2017 10 28 12 -6.2000 0.0000 
50527 2017 10 28 15 -7.4000 0.0000 
50527 2017 10 28 18 -7.9000 0.0000 
50527 2017 10 28 21 -9.5000 0.0000 
50527 2017 10 29 0 -8.1000 0.0000 
50527 2017 10 29 3 -1.5000 0.0000 
50527 2017 10 29 6 0.9000 0.0000 
50527 2017 10 29 9 -0.7000 0.0000 
50527 2017 10 29 12 -1.2000 0.0000 
50527 2017 10 29 15 -2.5000 0.0000 
50527 2017 10 29 18 -6.3000 0.0000 
50527 2017 10 29 21 -8.3000 0.0000 
50527 2017 10 30 0 -6.7000 0.0000 
50527 2017 10 30 3 0.2000 0.0000 
50527 2017 10 30 6 4.8000 0.0000 
50527 2017 10 30 9 0.5000 0.0000 
50527 2017 10 30 12 -3.2000 0.0000 
50527 2017 10 30 15 -2.0000 0.0000 
50527 2017 10 30 18 -3.6000 0.0000 
50527 2017 10 30 21 -6.7000 0.0000 
50527 2017 10 31 0 -4.5000 0.0000 
50527 2017 10 31 3 1.0000 0.0000 
50527 2017 10 31 6 2.9000 0.0000 
50527 2017 10 31 9 0.3000 0.0000 
50527 2017 10 31 12 -3.4000 0.0000 
50527 2017 10 31 15 -6.2000 0.0000 
50527 2017 10 31 18 -7.0000 0.0000 
50527 2017 10 31 21 -3.9000 0.0000 
50527 2017 11 1 0 -5.0000 0.0000 
50527 2017 11 1 3 -2.7000 0.0000 
50527 2017 11 1 6 -1.1000 0.0000 
50527 2017 11 1 9 -3.7000 0.0000 
50527 2017 11 1 12 -6.1000 0.0000 
50527 2017 11 1 15 -8.2000 0.0000 
50527 2017 11 1 18 -10.7000 0.0000 
50527 2017 11 1 21 -12.3000 0.0000 
50527 2017 11 2 0 -8.9000 0.0000 
50527 2017 11 2 3 -3.5000 0.0000 
50527 2017 11 2 6 -1.1000 0.0000 
50527 2017 11 2 9 -4.4000 0.0000 
50527 2017 11 2 12 -7.3000 0.0000 
50527 2017 11 2 15 -7.5000 0.0000 
50527 2017 11 2 18 -9.9000 0.0000 
50527 2017 11 2 21 -11.7000 0.0000 
50527 2017 11 3 0 -11.4000 0.0000 
50527 2017 11 3 3 -5.9000 0.0000 
50527 2017 11 3 6 -3.0000 0.0000 
50527 2017 11 3 9 -5.5000 0.0000 
50527 2017 11 3 12 -6.9000 0.0000 
50527 2017 11 3 15 -6.6000 0.0000 
50527 2017 11 3 18 -7.7000 0.0000 
50527 2017 11 3 21 -7.3000 0.0000 
50527 2017 11 4 0 -6.6000 0.0000 
50527 2017 11 4 3 -0.5000 0.0000 
50527 2017 11 4 6 3.6000 0.0000 
50527 2017 11 4 9 0.8000 0.0000 
50527 2017 11 4 12 -3.2000 0.0000 
50527 2017 11 4 15 -4.2000 0.0000 
50527 2017 11 4 18 -4.0000 0.0000 
50527 2017 11 4 21 -4.8000 0.0000 
50527 2017 11 5 0 -3.2000 0.0000 
50527 2017 11 5 3 3.6000 0.0000 
50527 2017 11 5 6 5.1000 0.0000 
50527 2017 11 5 9 2.2000 0.0000 
50527 2017 11 5 12 -1.0000 0.0000 
50527 2017 11 5 15 -2.7000 0.0000 
50527 2017 11 5 18 -4.7000 0.0000 
50527 2017 11 5 21 -5.7000 0.0000 
50527 2017 11 6 0 -6.3000 0.0000 
50527 2017 11 6 3 -0.2000 0.0000 
50527 2017 11 6 6 2.7000 0.0000 
50527 2017 11 6 9 0.0000 0.0000 
50527 2017 11 6 12 -1.0000 0.0000 
50527 2017 11 6 15 -2.6000 0.0000 
50527 2017 11 6 18 -2.3000 0.0000 
50527 2017 11 6 21 -2.8000 0.0000 
50527 2017 11 7 0 -3.0000 0.0000 
50527 2017 11 7 3 -1.5000 0.0000 
50527 2017 11 7 6 -0.3000 0.0000 
50527 2017 11 7 9 -2.7000 0.0000 
50527 2017 11 7 12 -5.4000 0.0000 
50527 2017 11 7 15 -6.6000 0.0000 
50527 2017 11 7 18 -9.2000 0.0000 
50527 2017 11 7 21 -12.4000 0.0000 
50527 2017 11 8 0 -11.7000 0.0000 
50527 2017 11 8 3 -6.8000 0.0000 
50527 2017 11 8 6 -3.1000 0.0000 
50527 2017 11 8 9 -6.9000 0.0000 
50527 2017 11 8 12 -8.3000 0.0000 
50527 2017 11 8 15 -7.6000 0.0000 
50527 2017 11 8 18 -8.6000 0.0000 
50527 2017 11 8 21 -10.3000 0.0000 
50527 2017 11 9 0 -8.4000 0.0000 
50527 2017 11 9 3 -3.3000 0.0000 
50557 2017 10 10 0 2.0000 0.0000 
50557 2017 10 10 3 7.8000 0.0000 
50557 2017 10 10 6 9.8000 0.0000 
50557 2017 10 10 9 7.5000 0.0000 
50557 2017 10 10 12 -1.2000 0.0000 
50557 2017 10 10 15 -2.0000 0.0000 
50557 2017 10 10 18 -3.4000 0.0000 
50557 2017 10 10 21 -2.5000 0.0000 
50557 2017 10 11 0 0.0000 0.0000 
50557 2017 10 11 3 5.3000 0.0000 
50557 2017 10 11 6 7.4000 0.0000 
50557 2017 10 11 9 5.9000 0.0000 
50557 2017 10 11 12 1.9000 0.0000 
50557 2017 10 11 15 -3.1000 0.0000 
50557 2017 10 11 18 -3.5000 0.0000 
50557 2017 10 11 21 -2.3000 0.0000 
50557 2017 10 12 0 1.2000 0.0000 
50557 2017 10 12 3 5.3000 0.0000 
50557 2017 10 12 6 6.8000 0.0000 
50557 2017 10 12 9 4.9000 0.0000 
50557 2017 10 12 12 2.3000 0.0000 
50557 2017 10 12 15 2.2000 0.0000 
50557 2017 10 12 18 -0.4000 0.0000 
50557 2017 10 12 21 -1.2000 0.0000 
50557 2017 10 13 0 1.0000 0.0000 
50557 2017 10 13 3 4.9000 0.0000 
50557 2017 10 13 6 6.7000 0.0000 
50557 2017 10 13 9 5.1000 0.0000 
50557 2017 10 13 12 4.0000 0.0000 
50557 2017 10 13 15 2.6000 0.0000 
50557 2017 10 13 18 -1.8000 0.0000 
50557 2017 10 13 21 -1.7000 0.0000 
50557 2017 10 14 0 0.3000 0.0000 
50557 2017 10 14 3 3.8000 0.0000 
50557 2017 10 14 6 5.2000 0.0000 
50557 2017 10 14 9 3.3000 0.0000 
50557 2017 10 14 12 0.9000 0.0000 
50557 2017 10 14 15 -3.5000 0.0000 
50557 2017 10 14 18 -5.2000 0.0000 
50557 2017 10 14 21 -4.5000 0.0000 
50557 2017 10 15 0 -0.8000 0.0000 
50557 2017 10 15 3 6.9000 0.0000 
50557 2017 10 15 6 8.3000 0.0000 
50557 2017 10 15 9 4.9000 0.0000 
50557 2017 10 15 12 0.6000 0.0000 
50557 2017 10 15 15 -1.2000 0.0000 
50557 2017 10 15 18 -3.2000 0.0000 
50557 2017 10 15 21 -4.0000 0.0000 
50557 2017 10 16 0 0.9000 0.0000 
50557 2017 10 16 3 6.2000 0.0000 
50557 2017 10 16 6 5.9000 0.0000 
50557 2017 10 16 9 4.9000 0.0000 
50557 2017 10 16 12 0.9000 0.0000 
50557 2017 10 16 15 -0.4000 0.0000 
50557 2017 10 16 18 -1.2000 0.0000 
50557 2017 10 16 21 -2.4000 0.0000 
50557 2017 10 17 0 -1.0000 0.0000 
50557 2017 10 17 3 2.5000 0.0000 
50557 2017 10 17 6 4.8000 0.0000 
50557 2017 10 17 9 1.7000 0.0000 
50557 2017 10 17 12 -1.4000 0.0000 
50557 2017 10 17 15 -2.5000 0.0000 
50557 2017 10 17 18 -2.0000 0.0000 
50557 2017 10 17 21 -2.1000 0.0000 
50557 2017 10 18 0 0.5000 0.0000 
50557 2017 10 18 3 4.6000 0.0000 
50557 2017 10 18 6 7.5000 0.0000 
50557 2017 10 18 9 2.9000 0.0000 
50557 2017 10 18 12 -1.5000 0.0000 
50557 2017 10 18 15 -2.7000 0.0000 
50557 2017 10 18 18 -6.7000 0.0000 
50557 2017 10 18 21 -7.2000 0.0000 
50557 2017 10 19 0 -1.8000 0.0000 
50557 2017 10 19 3 5.1000 0.0000 
50557 2017 10 19 6 8.7000 0.0000 
50557 2017 10 19 9 4.7000 0.0000 
50557 2017 10 19 12 -1.4000 0.0000 
50557 2017 10 19 15 0.7000 0.0000 
50557 2017 10 19 18 -1.8000 0.0000 
50557 2017 10 19 21 1.1000 0.0000 
50557 2017 10 20 0 2.9000 0.0000 
50557 2017 10 20 3 4.5000 0.0000 
50557 2017 10 20 6 0.5000 0.0000 
50557 2017 10 20 9 -1.8000 0.1000 
50557 2017 10 20 12 -4.3000 0.0000 
50557 2017 10 20 15 -3.7000 0.0000 
50557 2017 10 20 18 -5.0000 0.0000 
50557 2017 10 20 21 -6.7000 0.0000 
50557 2017 10 21 0 -4.9000 0.0000 
50557 2017 10 21 3 -1.4000 0.0000 
50557 2017 10 21 6 1.3000 0.0000 
50557 2017 10 21 9 0.1000 0.0000 
50557 2017 10 21 12 -4.7000 0.0000 
50557 2017 10 21 15 -5.5000 0.0000 
50557 2017 10 21 18 -8.7000 0.0000 
50557 2017 10 21 21 -11.6000 0.0000 
50557 2017 10 22 0 -5.2000 0.0000 
50557 2017 10 22 3 0.5000 0.0000 
50557 2017 10 22 6 3.5000 0.0000 
50557 2017 10 22 9 0.0000 0.0000 
50557 2017 10 22 12 -7.1000 0.0000 
50557 2017 10 22 15 -7.4000 0.0000 
50557 2017 10 22 18 -8.7000 0.0000 
50557 2017 10 22 21 -8.8000 0.0000 
50557 2017 10 23 0 -4.3000 0.0000 
50557 2017 10 23 3 5.9000 0.0000 
50557 2017 10 23 6 10.4000 0.0000 
50557 2017 10 23 9 4.5000 0.0000 
50557 2017 10 23 12 2.7000 0.0000 
50557 2017 10 23 15 -2.9000 0.0000 
50557 2017 10 23 18 -4.1000 0.0000 
50557 2017 10 23 21 -2.6000 0.0000 
50557 2017 10 24 0 0.6000 0.0000 
50557 2017 10 24 3 7.8000 0.0000 
50557 2017 10 24 6 12.5000 0.0000 
50557 2017 10 24 9 9.3000 0.0000 
50557 2017 10 24 12 4.0000 0.0000 
50557 2017 10 24 15 7.3000 0.0000 
50557 2017 10 24 18 4.1000 0.0000 
50557 2017 10 24 21 -4.9000 0.0000 
50557 2017 10 25 0 -0.2000 0.0000 
50557 2017 10 25 3 7.2000 0.0000 
50557 2017 10 25 6 9.9000 0.0000 
50557 2017 10 25 9 4.7000 0.0000 
50557 2017 10 25 12 3.1000 0.0000 
50557 2017 10 25 15 1.9000 0.0000 
50557 2017 10 25 18 2.4000 0.0000 
50557 2017 10 25 21 -1.8000 0.0000 
50557 2017 10 26 0 0.8000 0.0000 
50557 2017 10 26 3 6.0000 0.0000 
50557 2017 10 26 6 9.1000 0.0000 
50557 2017 10 26 9 4.8000 0.0000 
50557 2017 10 26 12 1.9000 0.0000 
50557 2017 10 26 15 0.8000 0.0000 
50557 2017 10 26 18 -1.9000 0.0000 
50557 2017 10 26 21 -2.5000 0.0000 
50557 2017 10 27 0 -2.2000 0.0000 
50557 2017 10 27 3 7.8000 0.0000 
50557 2017 10 27 6 7.7000 0.0000 
50557 2017 10 27 9 6.7000 0.0000 
50557 2017 10 27 12 8.5000 0.0000 
50557 2017 10 27 15 9.9000 0.0000 
50557 2017 10 27 18 10.1000 0.0000 
50557 2017 10 27 21 7.5000 0.0000 
50557 2017 10 28 0 4.9000 0.0000 
50557 2017 10 28 3 6.5000 0.0000 
50557 2017 10 28 6 4.8000 0.0000 
50557 2017 10 28 9 2.5000 0.0000 
50557 2017 10 28 12 0.2000 0.0000 
50557 2017 10 28 15 -2.1000 0.0000 
50557 2017 10 28 18 -4.3000 0.0000 
50557 2017 10 28 21 -3.0000 0.0000 
50557 2017 10 29 0 -1.2000 0.0000 
50557 2017 10 29 3 2.6000 0.0000 
50557 2017 10 29 6 4.8000 0.0000 
50557 2017 10 29 9 1.1000 0.0000 
50557 2017 10 29 12 -0.4000 0.0000 
50557 2017 10 29 15 -1.3000 0.0000 
50557 2017 10 29 18 -3.8000 0.0000 
50557 2017 10 29 21 -9.0000 0.0000 
50557 2017 10 30 0 -3.6000 0.0000 
50557 2017 10 30 3 2.5000 0.0000 
50557 2017 10 30 6 4.8000 0.0000 
50557 2017 10 30 9 -0.3000 0.0000 
50557 2017 10 30 12 -1.7000 0.0000 
50557 2017 10 30 15 -3.9000 0.0000 
50557 2017 10 30 18 -5.2000 0.0000 
50557 2017 10 30 21 -2.3000 0.0000 
50557 2017 10 31 0 -1.5000 0.0000 
50557 2017 10 31 3 2.3000 0.0000 
50557 2017 10 31 6 3.9000 0.0000 
50557 2017 10 31 9 1.6000 0.0000 
50557 2017 10 31 12 -5.8000 0.0000 
50557 2017 10 31 15 -7.3000 0.0000 
50557 2017 10 31 18 -6.3000 0.0000 
50557 2017 10 31 21 -8.0000 0.0000 
50557 2017 11 1 0 -4.4000 0.0000 
50557 2017 11 1 3 1.4000 0.0000 
50557 2017 11 1 6 3.9000 0.0000 
50557 2017 11 1 9 0.0000 0.0000 
50557 2017 11 1 12 -3.1000 0.0000 
50557 2017 11 1 15 -2.9000 0.0000 
50557 2017 11 1 18 -5.2000 0.0000 
50557 2017 11 1 21 -5.7000 0.0000 
50557 2017 11 2 0 -3.0000 0.3000 
50557 2017 11 2 3 -1.8000 0.0000 
50557 2017 11 2 6 -1.3000 0.0000 
50557 2017 11 2 9 -3.1000 0.0000 
50557 2017 11 2 12 -9.0000 0.0000 
50557 2017 11 2 15 -11.4000 0.0000 
50557 2017 11 2 18 -12.7000 0.0000 
50557 2017 11 2 21 -9.8000 0.0000 
50557 2017 11 3 0 -8.7000 0.0000 
50557 2017 11 3 3 -3.6000 0.0000 
50557 2017 11 3 6 -1.9000 0.0000 
50557 2017 11 3 9 -6.5000 0.0000 
50557 2017 11 3 12 -4.5000 0.0000 
50557 2017 11 3 15 -8.1000 0.0000 
50557 2017 11 3 18 -4.6000 0.0000 
50557 2017 11 3 21 -5.7000 0.0000 
50557 2017 11 4 0 -2.9000 0.0000 
50557 2017 11 4 3 -0.1000 0.0000 
50557 2017 11 4 6 1.1000 0.0000 
50557 2017 11 4 9 -1.9000 0.0000 
50557 2017 11 4 12 -6.2000 0.0000 
50557 2017 11 4 15 -8.0000 0.0000 
50557 2017 11 4 18 -5.1000 0.0000 
50557 2017 11 4 21 -6.1000 0.0000 
50557 2017 11 5 0 -3.9000 0.0000 
50557 2017 11 5 3 2.9000 0.0000 
50557 2017 11 5 6 5.8000 0.0000 
50557 2017 11 5 9 3.3000 0.0000 
50557 2017 11 5 12 -2.5000 0.0000 
50557 2017 11 5 15 -4.8000 0.0000 
50557 2017 11 5 18 -7.3000 0.0000 
50557 2017 11 5 21 -8.8000 0.0000 
50557 2017 11 6 0 -7.0000 0.0000 
50557 2017 11 6 3 2.9000 0.0000 
50557 2017 11 6 6 6.0000 0.0000 
50557 2017 11 6 9 -0.6000 0.0000 
50557 2017 11 6 12 -2.6000 0.0000 
50557 2017 11 6 15 -3.1000 0.0000 
50557 2017 11 6 18 -1.1000 0.0000 
50557 2017 11 6 21 -0.8000 0.0000 
50557 2017 11 7 0 -1.0000 0.0000 
50557 2017 11 7 3 2.2000 0.0000 
50557 2017 11 7 6 2.0000 0.0000 
50557 2017 11 7 9 0.1000 0.0000 
50557 2017 11 7 12 -3.6000 0.0000 
50557 2017 11 7 15 -8.4000 0.0000 
50557 2017 11 7 18 -12.8000 0.0000 
50557 2017 11 7 21 -13.8000 0.0000 
50557 2017 11 8 0 -8.9000 0.0000 
50557 2017 11 8 3 0.6000 0.0000 
50557 2017 11 8 6 3.5000 0.0000 
50557 2017 11 8 9 -0.5000 0.0000 
50557 2017 11 8 12 -3.6000 0.0000 
50557 2017 11 8 15 -4.8000 0.0000 
50557 2017 11 8 18 -9.0000 0.0000 
50557 2017 11 8 21 -10.4000 0.0000 
50557 2017 11 9 0 -6.2000 0.0000 
50557 2017 11 9 3 0.4000 0.0000 
50603 2017 10 10 0 0.4000 0.0000 
50603 2017 10 10 3 3.6000 0.0000 
50603 2017 10 10 6 4.6000 0.0000 
50603 2017 10 10 9 3.9000 0.0000 
50603 2017 10 10 12 0.7000 0.0000 
50603 2017 10 10 15 -0.4000 0.0000 
50603 2017 10 10 18 0.6000 0.0000 
50603 2017 10 10 21 -0.3000 0.0000 
50603 2017 10 11 0 -0.1000 0.0000 
50603 2017 10 11 3 4.6000 0.0000 
50603 2017 10 11 6 4.8000 0.0000 
50603 2017 10 11 9 4.5000 0.0000 
50603 2017 10 11 12 1.8000 0.0000 
50603 2017 10 11 15 -0.3000 0.0000 
50603 2017 10 11 18 -0.1000 0.0000 
50603 2017 10 11 21 -1.6000 0.0000 
50603 2017 10 12 0 -1.2000 0.0000 
50603 2017 10 12 3 4.1000 0.0000 
50603 2017 10 12 6 6.5000 0.0000 
50603 2017 10 12 9 4.6000 0.0000 
50603 2017 10 12 12 1.3000 0.0000 
50603 2017 10 12 15 0.6000 0.0000 
50603 2017 10 12 18 -2.0000 0.0000 
50603 2017 10 12 21 -4.2000 0.0000 
50603 2017 10 13 0 -1.7000 0.0000 
50603 2017 10 13 3 3.1000 0.0000 
50603 2017 10 13 6 5.9000 0.0000 
50603 2017 10 13 9 4.8000 0.0000 
50603 2017 10 13 12 -1.1000 0.0000 
50603 2017 10 13 15 -2.6000 0.0000 
50603 2017 10 13 18 -3.7000 0.0000 
50603 2017 10 13 21 -3.6000 0.0000 
50603 2017 10 14 0 -1.8000 0.0000 
50603 2017 10 14 3 3.7000 0.0000 
50603 2017 10 14 6 6.0000 0.0000 
50603 2017 10 14 9 4.8000 0.0000 
50603 2017 10 14 12 -2.0000 0.0000 
50603 2017 10 14 15 -3.4000 0.0000 
50603 2017 10 14 18 -6.3000 0.0000 
50603 2017 10 14 21 -8.1000 0.0000 
50603 2017 10 15 0 -5.9000 0.0000 
50603 2017 10 15 3 4.3000 0.0000 
50603 2017 10 15 6 4.6000 0.0000 
50603 2017 10 15 9 3.1000 0.0000 
50603 2017 10 15 12 -2.7000 0.0000 
50603 2017 10 15 15 -4.6000 0.0000 
50603 2017 10 15 18 -6.7000 0.0000 
50603 2017 10 15 21 -8.5000 0.0000 
50603 2017 10 16 0 -6.1000 0.0000 
50603 2017 10 16 3 3.5000 0.0000 
50603 2017 10 16 6 7.0000 0.0000 
50603 2017 10 16 9 4.6000 0.0000 
50603 2017 10 16 12 -1.3000 0.0000 
50603 2017 10 16 15 -4.7000 0.0000 
50603 2017 10 16 18 -6.1000 0.0000 
50603 2017 10 16 21 -9.7000 0.0000 
50603 2017 10 17 0 -5.1000 0.0000 
50603 2017 10 17 3 1.6000 0.0000 
50603 2017 10 17 6 6.5000 0.0000 
50603 2017 10 17 9 6.8000 0.0000 
50603 2017 10 17 12 -0.1000 0.0000 
50603 2017 10 17 15 -4.0000 0.0000 
50603 2017 10 17 18 -4.7000 0.0000 
50603 2017 10 17 21 -6.4000 0.0000 
50603 2017 10 18 0 -1.8000 0.0000 
50603 2017 10 18 3 7.2000 0.0000 
50603 2017 10 18 6 10.2000 0.0000 
50603 2017 10 18 9 7.2000 0.0000 
50603 2017 10 18 12 0.4000 0.0000 
50603 2017 10 18 15 -1.7000 0.0000 
50603 2017 10 18 18 -4.1000 0.0000 
50603 2017 10 18 21 -5.4000 0.0000 
50603 2017 10 19 0 -2.8000 0.0000 
50603 2017 10 19 3 8.0000 0.0000 
50603 2017 10 19 6 12.3000 0.0000 
50603 2017 10 19 9 12.0000 0.0000 
50603 2017 10 19 12 3.8000 0.0000 
50603 2017 10 19 15 1.5000 0.0000 
50603 2017 10 19 18 -1.5000 0.0000 
50603 2017 10 19 21 1.0000 0.0000 
50603 2017 10 20 0 -0.1000 0.0000 
50603 2017 10 20 3 5.0000 0.0000 
50603 2017 10 20 6 4.7000 0.0000 
50603 2017 10 20 9 3.0000 0.0000 
50603 2017 10 20 12 -1.9000 0.0000 
50603 2017 10 20 15 -6.2000 0.0000 
50603 2017 10 20 18 -7.7000 0.0000 
50603 2017 10 20 21 -9.4000 0.0000 
50603 2017 10 21 0 -7.3000 0.0000 
50603 2017 10 21 3 1.2000 0.0000 
50603 2017 10 21 6 4.6000 0.0000 
50603 2017 10 21 9 4.2000 0.0000 
50603 2017 10 21 12 -0.5000 0.0000 
50603 2017 10 21 15 -4.8000 0.0000 
50603 2017 10 21 18 -5.3000 0.0000 
50603 2017 10 21 21 -5.5000 0.0000 
50603 2017 10 22 0 -3.5000 0.0000 
50603 2017 10 22 3 2.1000 0.0000 
50603 2017 10 22 6 3.9000 0.0000 
50603 2017 10 22 9 4.1000 0.0000 
50603 2017 10 22 12 -2.2000 0.0000 
50603 2017 10 22 15 -4.8000 0.0000 
50603 2017 10 22 18 -6.6000 0.0000 
50603 2017 10 22 21 -7.9000 0.0000 
50603 2017 10 23 0 -5.5000 0.0000 
50603 2017 10 23 3 4.7000 0.0000 
50603 2017 10 23 6 11.5000 0.0000 
50603 2017 10 23 9 10.3000 0.0000 
